url,name,price,rating,number_of_reviews,asin,manufacturer,product_description,description
https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-227,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",4.1,503, B0B69M182Q, Acefour Accessories Pvt. Ltd.,No product description,"Care Instructions: Hand Wash Only
Handcrafted with care and made up of premium quality robust material"
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-228,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹670,4.0,"4,901", B09VTC876Z, FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.","Care Instructions: Wipe with Damp Cloth
Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>
USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>
Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>
Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>
Lining Description: Polyester; Age Range Description: Adult; Closure Type: Zipper<br>"
https://www.amazon.in/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-229,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,"₹1,399",3.8,"1,452", B0822H451W, GOCART WITH G LOGO,No product description,"Care Instructions: Hand Wash Only
Compact and lightweight travel backpack can be easily placed under the airline seat.<br>; Slim laptop backpack with spacious room to keep everything organized and easy to find; Padded back and straps make the business backpack comfortable to wear.<br><br>
Bag size is 42X30X12 CM. and maximum length of laptop can fit is15 inch .<br>; Pocket Description: Utility Pocket; Age Range Description: Kid; Closure Type: Zipper; Pattern Name: Solid<br><br>
Pattern Name: Solid; Age Range Description: Kid; Closure Type: Zipper; Pocket Description: Utility Pocket<br>
Compartment Description: Up To 15 Inches; Special Features: Zip Closure; Material Type: Polyester<br>"
https://www.amazon.in/Expandable-Backpack-Water-resistant-Business-Charging/dp/B0B6FNB898/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-230,Arctic Hunter Laptop Bag Expandable Backpack for 16 inch Lapotp 40L Travel Backpack Water-resistant Business School Backpack with USB Port for Men and Women,"₹3,699",4.4,105, B0B6FNB898, ah arctic hunter,"laptop backpack is made of 100% polyster, it is durable and water-resistant, the main pocket is expandable and the storage volume is about 40L,which can meet your needs for office travel.","Care Instructions: Wipe with Damp Cloth
[Expandable Backpack for travel]-- this backpack is designed with expandable design,Can be extended by 9 cm profect for travel.you just need to open the zipper to change a large capacity travel backpack. easy to use for daily use and travel. Arctic Hunter original bag, 100% guarantee, two-year warranty.
[Multi-compartment & Laptop compartment]-- 1* Laptop compartment+ 1*Expandable Main compartment+ 1*Front compartment +2* Side compartments.Five compartments for your needs. 1* Laptop compartment Made By High-density foam for 16"" Laptop and Ipad/Phone. 1* Expandable Main compartment with 'X' Fixing straps for Clothing,Books. 1* Front compartment with 6 pockets for reasonable storage of items that are not easy to find. 2*side compartments for water bottle and umbrella.
[Durable&Sturdy Laptop Backpack]--The Main Body is made of 1680D Polyster fabric,Ensure this backpack is durable and high elasticity,and water-resistant.The inside of the bag is made of polyester, which is wear-resistant and strong.Arctic Hunter specially made high quality bags.
[Outstanding Business/School Backpack with Laptop Compartment]-- One separate laptop compartment with Ipad pocket fits your laptop well,It has a good shock and scratch resistance for laptop/Ipad.Ideal for businesspeople and university students.
[Comfortable/Easy to use] -- Thick and breathable shoulder strap relieves pressure on your shoulders,The fully back is made of running shoe grade mesh material for breathable and the very thick back is very comfortable for your back.have two thick and breathable handle for you."
https://www.amazon.in/Lavie-Sport-Chairman-Compatible-compartments/dp/B09YCSCRBW/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-231,Lavie Sport Chairman Backpack with Laptop Sleeve | Premium Leatherette Business Backpack for Men & Women | Durable Office Bag for Notebook/MacBook,₹849,4.0,"1,246", B09YCSCRBW, Bagzone Lifestyle Pvt Ltd,No product description,"Care Instructions: Hand Wash Only
Start your day with confidence knowing you have a reliable companion to carry your laptop and personal belongings. Introducing the Lavie Sport Chairman laptop backpack, a versatile and spacious option for the modern-day commuter. Equipped with a padded laptop compartment that fits up to 14"" laptops, you can be sure your device is well-protected on the go
Featuring a pass-through trolley handle on the back panel, you can easily secure your backpack to your luggage while navigating the airport or train station. The front pocket is thoughtfully designed with multiple zippered organizers for your keys, pens, cell phone, and power bank, keeping your essentials within reach
Built with water-resistant polyester fabric and synthetic leather, this backpack can withstand unexpected showers or spills. Plus, the mesh padded shoulder straps ensure comfort and ease of use, even on long days
Convenience is key, and this backpack delivers with a fabric pocket on one side panel for holding a water bottle or compact umbrella. With external dimensions of length 30cm, width 16cm, and height 43cm, this backpack has a capacity of 24 litres
Trust in the durability of this backpack and rest easy knowing it comes with a manufacturer warranty of 12 months. The Lavie Sport Chairman laptop backpack - a reliable choice for the daily commuter"
https://www.amazon.in/FATMUG-Compartment-Shoulder-Training-Overnight/dp/B08PC3FZWV/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-232,"FATMUG Sports Duffel Gym Bag for Men, Women with Wet Pocket and Shoe Compartment (Light Grey 32L)","₹1,099",4.4,237, B08PC3FZWV, Fatmug Designs,No product description,"DURABLE AND WATER RESISTANT: Made from water and tear resistant oxford fabric and sturdy hardware<br> <br>
SPECIFICATIONS: Capacity: 32 liters; Weight: 674 grams; Dimensions: 20 x 9.5 x 10 In (LxWxH); CONVENIENT DESIGN: A wet pocket seperation to ensure no spillage in the main compartment<br> <br>
EVERYTHING ORGANIZED: A main compartment, seperate shoe pocket, wet pocket and side mesh for bottle<br> <br>
MULTI FUNCTIONAL: Perfect for gym, outdoor sports, overnight travel, weekend trips and much more<br>; Strap Type: Adjustable; Material Type: Polyester; Closure Type: Zipper<br> <br>
Handle Type: Web Handle; Strap Type: Removable <br>"
https://www.amazon.in/Messenger-Water-resistant-Briefcase-Multiple-Men-Black/dp/B0B6G58BYC/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-233,"Arctic Hunter Laptop Bag Office Laptop Messenger Bag with 15.6-inch Laptop Pocket Removeable Shoulder Strap Anti-theft Laptop Office Briefcase with Hidden Pocket 4 Zipper Pocket Water-resistant Laptop Sling Bag for Men and Women, Black","₹2,999",4.5,104,No ASIN,No manufacturer,No product description,"[Multiple compartments&Large capacity Laptop Bag]-- Multiple compartments make you store your belongings reasonably,take out fastly your items from this handbag.this laptop sling bag is consist of 2 front zipper compartments + 1 laptop compartment +1 anti-theft back compartment.so it is large capacity, can store more items than others. Arctic Hunter original bag, 100% guarantee, two-year warranty.
[Super protection for your laptop] -- This messenger bag have a 15.6"" laptop pocket, it made by EPE Foam Covered by Velvet For Shock-Proof & Soft skin-friendly.The laptop pocket also is scratch resistant.the laptop bag also have a 11""ipad pocket,the function and material is same with laptop pocket.This bag is water-resistant in four levels to protect your laptop. Arctic Hunter bag is a good companion for your laptop.
[Two modes for carrying]-- This laptop bag have a Microfiber Leather handle and a detachable/adjustable shoulder strap,so you can freely change the carry mode,as a handbag or a sling bag to use. There are two rubber mats at the bottom, let this bag steady standing.
[Nice quality messenger bag/handbag]-- Main body made by 1680D Nylon Fabric for Durable & Breathable.Front Panel made by PU Coated Fabric + Microfiber Leather For Water Resistant & Scratch Resistant.Metal Zipper make sure it's durable and smooth.Arctic Hunter Bag Ensure a Secure & Long-lasting Usage Everyday & Weekend and Travelling.
[Good to use as a business/travel bag]-- This bag is design with a business style.multiple compartments help you better store office supplies and have a laptop pocket to put in your laptop.thick and breathable shoulder strap and comfortable Microfiber Leather makes it easier for you to carry this bag on the go.and it can be placed firmly on your trunk. Free your hands and shoulder.
› See more product details"
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W49FSX1/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1690055312&sprefix=ba%2Caps%2C283&sr=8-234,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey",₹799,4.2,644,No ASIN,No manufacturer,No product description,"It has 2 compartments including 1 padded compartment for carrying a laptop up to 15.6 inches size easily and safely.
2 separate small zipper compartments for extra storage and bottle pockets on both sides.
The backpack's shoulder straps are adjustable, ensuring perfect fit.
Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.
Carry your laptop comfortably and stress-free with this Laptop Backpack.
Convenient and Versatile, suitable for various occasions.
Bag Volume, Weight and Size: 24L; 0.540 kg; 48 x 16.5 x 32 cm;
Colour: Melange Slub Grey
› See more product details"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyNDg1NzY0MjI1MzA4OjE2OTAwNTUzMTI6c3BfbXRmOjMwMDAwNjc3ODczMjQzMjo6MDo6&url=%2FCARLO-POLO-Cameron-Waterproof-Dimensions%2Fdp%2FB0BNZDQBLG%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055312%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,CARLO POLO Cameron Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:34x18x48 Cms; Compatible with 15.6 inch laptop 30 L),"₹1,399",No rating,No reviews, B0BNZDQBLG, Supreme Traders,No product description,"30L CAPACITY: The Backpack has a padded laptop compartment that can fit 15.6-inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.
OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps), Padded Handle, Padded Laptop Compartment can carry laptops of size 13, 14, 15.6 inches).
DIMENSIONS: 34 CM (L) x 18 CM (W) x 48 CM (D). Storage Capacity: 30L. Weight: 400 Grams
SPECIAL FEATURE: Safety Compartment in the back side for valuables, with provision for power bank and cable.
WARRANTY: 1 Year Manufacturer Warranty"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyNDg1NzY0MjI1MzA4OjE2OTAwNTUzMTI6c3BfbXRmOjIwMDIwODQyNTcxODAxOjowOjo&url=%2FFur-Jaden-Charging-Waterproof-BM36_BlueZip%2Fdp%2FB07MXM5M99%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055312%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹479,3.9,"10,298", B07MXM5M99, Fur Jaden,Meticulously designed to provide a perfect fit. Offers a premium quality material that ensure durability,"The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease
Utility - Black color backpack for men for stylish office use as well as for trendy college and school students. Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle. Padded Handle provided on top of the bag as well as padded shoulder straps provided to ensure comfort and ease while carrying this backpack.
Make - Made of extremely light weight fabric but do not let that fool you as it is one of the most durable fabrics and can easily take all the weight you stuff inside this bag comfortably.
Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 42 cms (LxWxH)
Warranty: 10 Days No Questions asked Return Policy. 1 Year Manufacturer Warranty Against Manufacturing Defects."
